date,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,temperature_sampling,temperature_incubation_avg,T0_TF,dilution,nutrient_treatment,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,dilution_factor,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,a,c,>0&<200,180,6,1,0.777,2.229,284,168,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,a,>0&<200,180,6,1,0.777,2.229,165,97.8,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,b,>0&<200,180,6,1,0.777,2.229,145,99.9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,c,>0&<200,180,6,1,0.777,2.229,174,101,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,a,>0&<200,180,6,1,0.777,2.229,270,156,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,b,>0&<200,180,6,1,0.777,2.229,245,150,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,c,>0&<200,180,6,1,0.777,2.229,244,146,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,a,>0&<200,180,6,1,0.777,2.229,240,166,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,b,>0&<200,180,6,1,0.777,2.229,248,150,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,c,>0&<200,180,6,1,0.777,2.229,271,158,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,a,a,>10&<200,180,6,1,0.777,2.229,21.4,11.1,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,a,b,>10&<200,180,6,1,0.777,2.229,14.4,7.9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,a,c,>10&<200,180,6,1,0.777,2.229,17.5,9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,b,a,>10&<200,180,6,1,0.777,2.229,23.8,13.7,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,b,b,>10&<200,180,6,1,0.777,2.229,17.8,9.2,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,dil,N,b,c,>10&<200,180,6,1,0.777,2.229,14.5,7.9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,a,a,>10&<200,180,6,1,0.777,2.229,90.4,45.9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,a,b,>10&<200,180,6,1,0.777,2.229,85.7,47.9,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,a,c,>10&<200,180,6,1,0.777,2.229,96.6,54.6,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,a,>10&<200,180,6,1,0.777,2.229,61.7,30.6,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,b,>10&<200,180,6,1,0.777,2.229,43.3,22.6,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,NoN,b,c,>10&<200,180,6,1,0.777,2.229,74.5,38.2,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,a,>10&<200,180,6,1,0.777,2.229,92,48.8,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,b,>10&<200,180,6,1,0.777,2.229,95.2,47.7,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,a,c,>10&<200,180,6,1,0.777,2.229,87.2,45,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,a,>10&<200,180,6,1,0.777,2.229,94.3,51.3,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,b,>10&<200,180,6,1,0.777,2.229,91.1,45.6,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220910,9/10/2022 7:30,9/10/2022 10:00,9/11/2022 8:00,22.1,20,TF,wsw,N,b,c,>10&<200,180,6,1,0.777,2.229,100,51.4,1,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,a,>0&<200,180,6,1,0.777,2.229,38.7,25,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,b,>0&<200,180,6,1,0.777,2.229,43.8,30.5,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,c,>0&<200,180,6,1,0.777,2.229,57,33.3,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,a,>10&<200,180,6,1,0.777,2.229,13.6,8.9,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,b,>10&<200,180,6,1,0.777,2.229,19.9,10.3,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,dil,NA,NA,c,>10&<200,180,6,1,0.777,2.229,20.9,10.5,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,a,>0&<200,180,6,1,0.777,2.229,257,147,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,b,>0&<200,180,6,1,0.777,2.229,239,143,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,c,>0&<200,180,6,1,0.777,2.229,238,134,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,a,>10&<200,180,6,1,0.777,2.229,151,72,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,b,>10&<200,180,6,1,0.777,2.229,128,62.7,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,T0,wsw,NA,NA,c,>10&<200,180,6,1,0.777,2.229,136,65.9,1.08,1.01,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,a,>0&<200,180,6,1,0.777,2.229,49.4,30,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,b,>0&<200,180,6,1,0.777,2.229,50.6,32.6,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,c,>0&<200,180,6,1,0.777,2.229,48.5,36.3,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,a,>0&<200,180,6,1,0.777,2.229,60.5,36,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,b,>0&<200,180,6,1,0.777,2.229,45.4,26.4,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,c,>0&<200,180,6,1,0.777,2.229,59.7,34.9,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,a,>0&<200,180,6,1,0.777,2.229,227,135,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,b,>0&<200,180,6,1,0.777,2.229,208,120,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,c,>0&<200,180,6,1,0.777,2.229,205,125,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,a,>0&<200,180,6,1,0.777,2.229,333,192,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,b,>0&<200,180,6,1,0.777,2.229,243,140,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,c,>0&<200,180,6,1,0.777,2.229,234,142,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,a,>0&<200,180,6,1,0.777,2.229,367,212,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,b,>0&<200,180,6,1,0.777,2.229,279,161,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,c,>0&<200,180,6,1,0.777,2.229,247,156,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,a,>0&<200,180,6,1,0.777,2.229,305,186,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,b,>0&<200,180,6,1,0.777,2.229,250,156,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,c,>0&<200,180,6,1,0.777,2.229,268,174,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,a,>10&<200,180,6,1,0.777,2.229,29,15.7,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,b,>10&<200,180,6,1,0.777,2.229,28.5,15.2,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,a,c,>10&<200,180,6,1,0.777,2.229,29.7,15.7,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,a,>10&<200,180,6,1,0.777,2.229,27.7,14.2,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,b,>10&<200,180,6,1,0.777,2.229,29.8,15,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,dil,N,b,c,>10&<200,180,6,1,0.777,2.229,29.2,15.3,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,a,>10&<200,180,6,1,0.777,2.229,116,64.3,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,b,>10&<200,180,6,1,0.777,2.229,120,61.9,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,a,c,>10&<200,180,6,1,0.777,2.229,108,64.1,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,a,>10&<200,180,6,1,0.777,2.229,144,73.4,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,b,>10&<200,180,6,1,0.777,2.229,126,69.4,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,NoN,b,c,>10&<200,180,6,1,0.777,2.229,135,73.5,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,a,>10&<200,180,6,1,0.777,2.229,126,89.9,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,b,>10&<200,180,6,1,0.777,2.229,141,79.5,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,a,c,>10&<200,180,6,1,0.777,2.229,149,78.6,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,a,>10&<200,180,6,1,0.777,2.229,145,85.5,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,b,>10&<200,180,6,1,0.777,2.229,136,74.4,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220919,9/19/2022 7:30,9/19/2022 10:00,9/20/2022 7:50,21.4,19.4,TF,wsw,N,b,c,>10&<200,180,6,1,0.777,2.229,140,80.4,1.06,1.04,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,a,>0&<200,180,6,1,0.777,2.229,59.6,43,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,b,>0&<200,180,6,1,0.777,2.229,62.3,45.9,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,c,>0&<200,180,6,1,0.777,2.229,74.9,42.9,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,a,>10&<200,180,6,1,0.777,2.229,63.3,25.4,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,b,>10&<200,180,6,1,0.777,2.229,46.6,23.3,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,dil,NA,NA,c,>10&<200,180,6,1,0.777,2.229,48.6,23.8,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,a,>0&<200,180,6,1,0.777,2.229,234,149,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,b,>0&<200,180,6,1,0.777,2.229,243,135,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,c,>0&<200,180,6,1,0.777,2.229,233,126,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,a,>10&<200,180,6,1,0.777,2.229,185,89.6,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,b,>10&<200,180,6,1,0.777,2.229,175,82.2,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,T0,wsw,NA,NA,c,>10&<200,180,6,1,0.777,2.229,148,77.7,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,a,>0&<200,180,6,1,0.777,2.229,135,76.7,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,b,>0&<200,180,6,1,0.777,2.229,102,54.6,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,c,>0&<200,180,6,1,0.777,2.229,102,53.2,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,a,>0&<200,180,6,1,0.777,2.229,88.7,51.5,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,b,>0&<200,180,6,1,0.777,2.229,98.8,53,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,c,>0&<200,180,6,1,0.777,2.229,91.3,48.9,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,a,>0&<200,180,6,1,0.777,2.229,347,191,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,b,>0&<200,180,6,1,0.777,2.229,351,183,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,c,>0&<200,180,6,1,0.777,2.229,322,166,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,a,>0&<200,180,6,1,0.777,2.229,366,194,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,b,>0&<200,180,6,1,0.777,2.229,332,180,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,c,>0&<200,180,6,1,0.777,2.229,351,182,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,a,a,>0&<200,180,6,1,0.777,2.229,375,196,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,a,b,>0&<200,180,6,1,0.777,2.229,351,190,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,a,c,>0&<200,180,6,1,0.777,2.229,307,196,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,b,a,>0&<200,180,6,1,0.777,2.229,349,185,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,b,b,>0&<200,180,6,1,0.777,2.229,143,81.9,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,b,c,>0&<200,180,6,1,0.777,2.229,315,180,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,a,>10&<200,180,6,1,0.777,2.229,83.5,43.2,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,b,>10&<200,180,6,1,0.777,2.229,66.3,32.8,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,a,c,>10&<200,180,6,1,0.777,2.229,94.2,53.3,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,a,>10&<200,180,6,1,0.777,2.229,64.5,31.6,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,b,>10&<200,180,6,1,0.777,2.229,74.7,35.5,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,dil,N,b,c,>10&<200,180,6,1,0.777,2.229,65.6,31.8,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,a,>10&<200,180,6,1,0.777,2.229,175,107,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,b,>10&<200,180,6,1,0.777,2.229,164.1,99.7,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,a,c,>10&<200,180,6,1,0.777,2.229,144,97.7,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,a,>10&<200,180,6,1,0.777,2.229,244,115,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,b,>10&<200,180,6,1,0.777,2.229,217,102,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,NoN,b,c,>10&<200,180,6,1,0.777,2.229,242,115,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
20220926,9/26/2022 7:30,9/26/2022 10:00,9/27/2022 9:05,19.1,19.1,TF,wsw,N,a,a,>10&<200,180,6,1,0.777,2.229,258,117,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN
